Component_ID,Lot_ID,Iddq_uA_0h,Iddq_uA_24h,Iddq_uA_96h,Iddq_uA_168h,Leakage_nA_0h,Leakage_nA_24h,Leakage_nA_96h,Leakage_nA_168h,PropDelay_ns_0h,PropDelay_ns_24h,PropDelay_ns_96h,PropDelay_ns_168h,Ground_Truth
COMP_01182,LOT_05,11.323,11.378,11.53,11.694,423.77,423.59,427.57,428.38,3.2185,3.1963,3.2188,3.2261,Normal
COMP_01183,LOT_05,11.405,11.443,11.627,11.901,407.77,411.12,415.31,418.38,3.1653,3.1744,3.2161,3.2324,Normal
COMP_01184,LOT_05,11.055,11.031,11.136,11.345,428.87,432.76,437.61,444.67,3.2136,3.2031,3.2136,3.2415,Normal
COMP_01185,LOT_05,11.541,11.569,11.683,11.949,442.45,444.71,445.69,453.81,3.108,3.1244,3.1518,3.1746,Normal
COMP_01186,LOT_05,11.097,11.297,11.278,11.457,437.75,445.01,445.59,452.31,3.1463,3.1372,3.1632,3.1826,Normal
COMP_01187,LOT_05,10.251,10.176,10.332,10.536,438.72,440.66,441.96,446.96,3.0924,3.1308,3.1588,3.1915,Normal
COMP_01188,LOT_05,10.923,10.897,11.045,11.145,456.84,452.23,454.02,458.83,3.2093,3.191,3.238,3.254,Normal
COMP_01189,LOT_05,11.805,11.795,12.02,12.04,431.75,433.41,435.83,441.85,3.1393,3.1015,3.1727,3.1989,Normal
COMP_01190,LOT_05,11.209,11.103,11.4,11.491,425.04,426.12,429.19,438.27,3.0439,3.0485,3.0688,3.1019,Normal
COMP_01191,LOT_05,11.76,12.01,12.063,12.146,429.61,433.96,442.13,449.46,3.0717,3.0691,3.1196,3.1843,Normal
COMP_01192,LOT_05,11.219,11.284,11.254,11.422,422.08,425.58,423.9,428.58,3.2118,3.2096,3.2542,3.2877,Normal
COMP_01193,LOT_05,11.501,11.503,11.727,11.88,415.51,415.82,424.59,432.71,3.0702,3.0926,3.1141,3.1501,Normal
COMP_01194,LOT_05,11.212,11.233,11.351,11.396,453.64,453.35,455.06,458.29,3.1837,3.1867,3.2368,3.2745,Normal
COMP_01195,LOT_05,11.037,11.166,11.246,11.415,443.32,441.47,447.31,452.25,3.1773,3.1997,3.2183,3.2304,Normal
COMP_01196,LOT_05,13.768,13.962,13.974,14.156,512.63,514.0,520.02,523.39,3.1684,3.1838,3.1809,3.1925,Dynamic_Outlier
COMP_01197,LOT_05,10.842,10.856,10.96,11.097,446.98,449.9,457.63,466.06,3.109,3.1167,3.1596,3.2069,Normal
COMP_01198,LOT_05,11.959,12.045,12.203,0.01,436.19,433.46,436.87,448.63,3.1144,3.1591,3.1927,3.2097,Sensor_Glitch
COMP_01199,LOT_05,11.326,11.406,11.424,11.623,439.98,437.22,447.61,454.56,3.1665,3.1855,3.1954,3.2192,Normal
COMP_01200,LOT_05,11.569,11.638,11.727,11.871,461.1,461.68,472.47,467.64,3.156,3.1545,3.1905,3.1897,Normal
COMP_01201,LOT_05,11.009,10.997,11.276,11.353,421.94,420.46,424.04,431.86,3.0705,3.0953,3.1113,3.1338,Normal
COMP_01202,LOT_05,11.468,11.551,11.816,11.851,425.37,426.13,428.75,439.0,3.0896,3.1218,3.1526,3.1824,Normal
COMP_01203,LOT_05,11.306,11.318,11.57,11.758,445.39,450.97,449.15,459.68,3.1727,3.1834,3.2069,3.2353,Normal
COMP_01204,LOT_05,11.199,11.584,12.982,14.077,421.48,437.15,486.33,523.73,3.2206,3.2578,3.3997,3.5203,Drift_Anomaly
COMP_01205,LOT_05,11.313,11.244,11.52,11.572,437.0,435.05,444.58,446.81,3.2848,3.3075,3.3571,3.3755,Normal
COMP_01206,LOT_05,13.949,13.939,13.982,14.089,544.13,547.13,546.86,558.39,3.2075,3.2172,3.2486,3.2647,Dynamic_Outlier
COMP_01207,LOT_06,11.696,11.775,12.053,12.259,436.04,440.52,441.43,450.89,3.1896,3.1964,3.2542,3.3082,Normal
COMP_01208,LOT_06,10.836,10.931,11.123,11.28,458.73,457.62,466.06,477.6,3.1515,3.1677,3.2036,3.2459,Normal
COMP_01209,LOT_06,11.488,11.981,13.64,15.357,450.36,462.02,514.49,568.12,3.167,3.2146,3.37,3.5261,Drift_Anomaly
COMP_01210,LOT_06,11.881,11.901,12.117,12.104,453.63,457.25,464.04,467.52,3.2231,3.2396,3.2759,3.2983,Normal
COMP_01211,LOT_06,11.645,11.738,11.886,12.095,430.1,427.0,431.1,435.43,3.2688,3.2727,3.3088,3.367,Normal
COMP_01212,LOT_06,11.538,11.728,11.792,11.829,460.25,461.44,469.3,472.9,3.0957,3.1201,3.1484,3.1513,Normal
COMP_01213,LOT_06,11.202,11.146,11.292,11.431,455.45,456.9,460.72,457.79,3.2232,3.2442,3.2762,3.2819,Normal
COMP_01214,LOT_06,11.06,11.419,12.522,13.554,412.6,418.1,455.45,484.02,3.1982,3.2117,3.3072,3.4185,Drift_Anomaly
COMP_01215,LOT_06,11.623,11.659,11.9,12.097,458.64,458.99,468.56,470.73,3.2081,3.2363,3.2797,3.3024,Normal
COMP_01216,LOT_06,11.502,11.528,11.621,11.778,446.6,451.97,457.15,465.26,3.2722,3.304,3.3026,3.3451,Normal
COMP_01217,LOT_06,11.538,11.577,11.739,11.757,431.85,433.72,437.62,438.35,3.2062,3.2113,3.241,3.2656,Normal
COMP_01218,LOT_06,11.738,11.848,12.112,12.344,422.54,426.27,430.32,431.14,3.1894,3.2111,3.2816,3.3662,Normal
COMP_01219,LOT_06,11.471,11.498,11.697,11.828,456.9,461.58,467.3,467.92,3.2086,3.228,3.2487,3.2898,Normal
COMP_01220,LOT_06,11.779,11.949,11.961,12.232,345.07,342.71,349.11,355.0,3.1049,3.1143,3.1737,3.2155,Leakage_Only_Outlier
COMP_01221,LOT_06,11.595,11.522,11.713,11.838,461.41,457.98,467.66,469.53,3.2128,3.2195,3.2435,3.2921,Normal
COMP_01222,LOT_06,11.51,11.499,11.545,11.767,447.38,451.51,454.2,452.46,3.2105,3.237,3.259,3.2896,Normal
COMP_01223,LOT_06,10.86,10.909,11.021,11.158,467.92,470.44,478.62,482.67,3.1799,3.2069,3.2408,3.2991,Normal
COMP_01224,LOT_06,10.993,11.103,11.181,11.308,434.36,435.51,442.28,451.52,3.1333,3.147,3.2077,5.1484,Sensor_Glitch
COMP_01225,LOT_06,11.027,11.197,11.327,11.336,440.83,446.27,449.72,457.29,3.1119,3.143,3.1809,3.1918,Normal
COMP_01226,LOT_06,11.306,11.346,11.352,11.527,449.58,448.51,454.92,462.45,3.199,3.2071,3.2519,3.2995,Normal
COMP_01227,LOT_06,11.588,11.748,11.832,12.068,453.63,449.57,454.9,464.72,3.2311,3.2268,3.2452,3.2565,Normal
COMP_01228,LOT_06,11.21,11.335,11.425,11.628,438.9,437.12,446.51,443.92,3.1794,3.1885,3.2172,3.2118,Normal
COMP_01229,LOT_06,11.179,11.268,11.376,11.56,472.81,471.48,478.26,480.69,3.2528,3.2566,3.267,3.2725,Normal
COMP_01230,LOT_06,11.891,12.144,12.891,14.161,433.77,440.9,475.72,528.77,3.202,3.2403,3.3734,3.4846,Drift_Anomaly
COMP_01231,LOT_06,11.502,11.677,11.857,11.993,437.19,437.98,438.77,448.77,3.1698,3.176,3.2072,3.291,Normal
COMP_01232,LOT_06,12.063,12.044,12.291,12.366,453.67,458.46,466.16,470.22,3.1123,3.1205,3.1505,3.1766,Normal
COMP_01233,LOT_06,11.438,11.423,11.549,11.69,468.41,468.64,470.21,476.56,3.2113,3.224,3.2525,3.2901,Normal
COMP_01234,LOT_06,12.276,12.411,12.439,12.528,446.48,445.99,451.72,455.19,3.2241,3.2303,3.2641,3.3095,Normal
COMP_01235,LOT_06,11.422,11.531,11.69,11.738,470.09,474.98,477.91,485.24,3.1869,3.2088,3.2474,3.3069,Normal
COMP_01236,LOT_06,11.155,11.124,11.257,11.441,459.46,459.93,460.13,461.85,3.2022,3.1982,3.2156,3.2313,Normal
COMP_01237,LOT_06,11.683,11.556,11.924,12.036,463.52,464.01,463.77,467.08,3.2287,3.2428,3.2954,3.3242,Normal
COMP_01238,LOT_06,11.383,11.384,11.656,11.886,460.97,458.49,472.46,474.71,3.2202,3.2405,3.2554,3.293,Normal
COMP_01239,LOT_06,11.485,11.489,11.647,11.682,464.87,465.91,471.21,474.96,3.2064,3.2029,3.2197,3.2582,Normal
COMP_01240,LOT_06,11.644,11.582,11.888,11.908,462.45,461.5,467.1,475.58,3.2095,3.2326,3.2489,3.3094,Normal
COMP_01241,LOT_06,12.179,12.158,12.307,12.563,463.77,470.47,473.6,476.07,3.2843,3.2826,3.2847,3.3397,Normal
COMP_01242,LOT_06,11.658,11.982,12.975,14.766,442.41,449.0,488.13,555.55,3.2029,3.2364,3.3227,3.4163,Drift_Anomaly
COMP_01243,LOT_06,13.516,13.575,13.614,13.733,557.69,561.32,564.74,565.64,3.1856,3.1995,3.2564,3.3202,Dynamic_Outlier
COMP_01244,LOT_06,11.957,11.994,12.145,12.249,439.75,441.2,446.14,454.77,3.1076,3.1276,3.1621,3.2039,Normal
COMP_01245,LOT_06,11.551,11.592,11.618,11.797,453.64,454.67,464.24,466.82,3.2136,3.219,3.261,3.3313,Normal
COMP_01246,LOT_06,11.305,11.33,11.54,11.727,457.88,453.46,455.77,462.13,3.234,3.2485,3.2927,3.3145,Normal
COMP_01247,LOT_06,12.302,12.375,12.638,12.862,431.95,435.29,437.61,438.92,3.1524,3.1788,3.21,3.2321,Normal
COMP_01248,LOT_06,11.703,11.86,12.031,12.189,420.06,421.63,420.13,428.39,3.2023,3.2048,3.2183,3.239,Normal
COMP_01249,LOT_06,12.005,11.952,12.106,12.202,430.68,429.05,434.41,437.34,3.3199,3.343,3.3863,3.4405,Normal
COMP_01250,LOT_06,11.607,11.571,11.765,11.987,436.96,436.54,443.42,451.51,3.1729,3.1953,3.2418,3.2721,Normal
COMP_01251,LOT_06,11.316,11.417,11.546,11.942,448.02,446.85,456.62,456.6,3.1723,3.1889,3.2656,3.2902,Normal
COMP_01252,LOT_06,11.206,11.164,11.416,11.592,440.05,441.44,443.41,452.09,3.194,3.1716,3.1948,3.2182,Normal
COMP_01253,LOT_06,11.309,11.363,11.607,11.645,439.49,442.13,449.0,448.03,3.155,3.15,3.1933,3.2209,Normal
COMP_01254,LOT_06,11.136,11.3,11.392,11.667,449.34,448.95,457.46,461.09,3.2529,3.2672,1.9968,3.3335,Sensor_Glitch
COMP_01255,LOT_06,11.953,12.056,12.293,12.325,471.72,472.89,480.92,482.41,3.2526,3.2323,3.3029,3.345,Normal
COMP_01256,LOT_06,11.711,11.782,11.961,12.036,470.24,474.0,481.34,485.82,3.1957,3.2132,3.2797,3.3237,Normal
COMP_01257,LOT_06,11.086,11.204,11.355,11.559,477.65,481.87,485.82,489.25,3.1956,3.2116,3.238,3.2834,Normal
COMP_01258,LOT_06,11.66,11.753,11.764,11.991,438.4,441.42,440.13,446.02,3.1912,3.1931,3.2462,3.2692,Normal
COMP_01259,LOT_06,11.259,11.251,11.453,11.69,471.89,477.12,479.4,480.8,3.2131,3.2371,3.268,3.3056,Normal
COMP_01260,LOT_06,11.748,11.775,11.886,12.022,450.61,453.79,459.1,469.43,3.3605,3.3776,3.3845,3.3863,Timing_Outlier
COMP_01261,LOT_06,11.595,11.741,11.785,11.926,460.68,462.53,466.25,470.41,3.1561,3.1482,3.2088,3.2395,Normal
COMP_01262,LOT_06,11.398,11.448,11.643,11.76,463.16,465.05,467.93,473.51,3.156,3.1658,3.1973,3.242,Normal
COMP_01263,LOT_06,12.088,12.014,12.257,12.398,453.13,455.27,459.74,465.45,3.2482,3.2437,3.266,3.2898,Normal
COMP_01264,LOT_06,11.801,11.952,12.065,12.185,419.51,421.99,429.25,434.09,3.2002,3.2272,3.2212,3.2506,Normal
COMP_01265,LOT_06,11.287,11.353,11.557,11.781,467.3,470.25,470.46,473.1,3.1746,3.1862,3.2119,3.2444,Normal
COMP_01266,LOT_06,11.732,11.766,11.825,12.013,435.28,437.29,439.66,448.9,3.137,3.1746,3.1886,3.2655,Normal
COMP_01267,LOT_06,10.924,10.961,11.082,11.418,453.97,455.48,458.75,467.27,3.1667,3.1765,3.2166,3.2806,Normal
COMP_01268,LOT_06,11.678,11.706,11.829,11.849,429.22,435.14,444.17,452.11,3.1502,3.1618,3.1814,3.2297,Normal
COMP_01269,LOT_06,11.004,11.084,11.117,11.362,458.37,459.2,468.63,474.03,3.1167,3.1265,3.1541,3.1561,Normal
COMP_01270,LOT_06,11.929,12.008,12.255,12.514,439.28,444.33,448.74,455.0,3.2272,3.2255,3.2293,3.265,Normal
COMP_01271,LOT_06,11.139,11.114,11.338,11.31,425.02,427.71,432.33,438.63,3.2393,3.2525,3.302,3.3108,Normal
COMP_01272,LOT_06,11.161,11.244,11.379,11.697,445.05,445.96,448.68,453.72,3.1792,3.1792,3.217,3.2329,Normal
COMP_01273,LOT_06,11.513,11.58,11.776,11.895,433.88,436.88,442.13,444.73,3.0914,3.1106,3.1572,3.1819,Normal
COMP_01274,LOT_06,10.696,10.706,10.785,10.854,456.69,454.24,461.65,464.25,3.2321,3.2408,3.2579,3.3145,Normal
COMP_01275,LOT_06,11.237,11.339,11.381,11.644,476.91,476.27,483.06,483.48,3.1543,3.1622,3.1856,3.2326,Normal
COMP_01276,LOT_06,11.562,11.624,11.627,11.933,439.11,440.54,445.57,451.14,3.1745,3.1863,3.1996,3.2239,Normal
COMP_01277,LOT_06,11.562,11.636,11.672,11.839,452.74,453.0,454.67,463.75,3.1313,3.145,3.1811,3.1961,Normal
COMP_01278,LOT_06,11.847,11.835,11.969,12.114,448.55,448.66,455.24,458.97,3.1934,3.2027,3.1985,3.2437,Normal
COMP_01279,LOT_06,12.052,12.111,12.238,12.458,451.04,444.39,450.33,450.25,3.2178,3.2294,3.2683,3.3198,Normal
COMP_01280,LOT_06,12.125,12.213,12.296,12.485,457.91,458.9,460.92,461.38,3.1473,3.1573,3.1973,3.2269,Normal
COMP_01281,LOT_06,11.814,11.829,11.968,12.11,446.98,446.29,447.22,454.6,3.1258,3.1495,3.2108,3.222,Normal
COMP_01282,LOT_06,11.356,11.409,11.502,11.674,446.93,448.57,455.79,465.12,3.2513,3.2794,3.323,3.3793,Normal
COMP_01283,LOT_06,11.276,11.296,11.563,11.74,462.65,459.91,465.67,473.72,3.1713,3.1662,3.2239,3.2633,Normal
COMP_01284,LOT_06,11.51,11.478,11.577,11.713,449.39,448.16,451.37,458.29,3.2286,3.2243,3.2531,3.2865,Normal
COMP_01285,LOT_06,10.918,10.919,11.035,11.179,470.23,468.55,477.29,481.52,3.2826,3.2892,3.3385,3.3797,Normal
COMP_01286,LOT_06,11.813,11.773,11.914,12.041,469.17,473.89,471.18,472.51,3.1915,3.2124,3.2807,3.3051,Normal
COMP_01287,LOT_06,11.395,11.475,11.701,11.838,446.73,449.74,456.65,466.35,3.1322,3.1504,3.176,3.2264,Normal
COMP_01288,LOT_06,10.929,11.319,11.501,11.516,440.62,442.89,449.84,456.88,3.2978,3.3868,3.4367,3.4682,Multivariate_Outlier
COMP_01289,LOT_06,11.593,11.666,11.8,11.839,463.52,465.23,465.6,469.91,3.1861,3.183,3.2184,3.2178,Normal
COMP_01290,LOT_06,11.26,11.389,11.477,11.57,439.18,440.99,444.76,451.34,3.2556,3.2687,3.2777,3.3059,Normal
COMP_01291,LOT_06,11.197,11.129,11.357,11.527,470.4,470.67,482.24,485.64,3.2042,3.2089,3.2276,3.2411,Normal
COMP_01292,LOT_06,11.322,11.425,11.513,11.726,448.6,450.87,454.61,457.72,3.2851,3.2636,3.2667,3.3291,Normal
COMP_01293,LOT_06,10.891,10.898,11.061,11.144,465.68,461.71,465.49,469.47,3.1634,3.1777,3.2166,3.2424,Normal
COMP_01294,LOT_06,11.395,11.41,11.554,11.74,462.25,463.55,466.53,475.66,3.1372,3.1482,3.1805,3.2048,Normal
COMP_01295,LOT_06,11.188,11.3,11.546,11.59,467.12,471.52,472.47,480.08,3.2413,3.2526,3.2978,3.3099,Normal
COMP_01296,LOT_06,12.194,12.233,12.392,12.602,467.9,469.77,93.76,482.47,3.1043,3.1155,3.1779,3.2105,Sensor_Glitch
COMP_01297,LOT_06,11.181,11.227,11.292,11.398,466.8,471.37,474.38,480.97,3.1919,3.1978,3.2478,3.2857,Normal
COMP_01298,LOT_06,11.644,11.746,11.871,12.084,431.08,431.63,435.93,443.1,3.2543,3.264,3.2967,3.3108,Normal
COMP_01299,LOT_06,11.643,11.673,11.931,12.143,456.04,459.97,461.45,465.71,3.2248,3.2366,3.2418,3.2409,Normal
COMP_01300,LOT_06,11.021,11.201,11.184,11.341,464.08,462.28,469.04,475.41,3.1396,3.1612,3.1811,3.1824,Normal
COMP_01301,LOT_06,10.892,11.078,11.18,11.269,442.11,440.22,445.14,449.87,3.1858,3.1636,3.1882,3.2236,Normal
COMP_01302,LOT_06,11.443,11.384,11.641,11.752,452.8,449.84,458.35,463.48,3.167,3.1749,3.1765,3.2193,Normal
COMP_01303,LOT_06,11.189,11.269,11.419,11.444,443.84,446.47,454.16,459.21,3.1911,3.1954,3.2017,3.2183,Normal
COMP_01304,LOT_06,11.446,11.481,11.548,11.732,452.26,458.2,456.55,464.37,3.2458,3.2369,3.2931,3.3602,Normal
COMP_01305,LOT_06,11.3,11.352,11.357,11.582,436.49,435.63,439.39,444.41,3.1784,3.1969,3.234,3.2925,Normal
COMP_01306,LOT_06,12.392,12.403,12.669,12.818,468.24,469.32,472.4,478.5,3.0707,3.1119,3.1396,3.1626,Normal
COMP_01307,LOT_06,11.731,11.814,11.967,12.157,435.22,435.81,441.88,447.18,3.226,3.236,3.2781,3.3169,Normal
COMP_01308,LOT_06,11.605,11.548,11.838,12.01,456.83,457.59,463.98,467.35,3.1257,3.141,3.1742,3.2015,Normal
COMP_01309,LOT_06,11.224,11.283,11.28,11.359,463.1,468.8,469.52,478.59,3.2229,3.233,3.2733,3.3488,Normal
COMP_01310,LOT_06,11.394,11.36,11.514,11.646,427.14,429.92,432.87,437.35,3.1837,3.1761,3.1974,3.2114,Normal
COMP_01311,LOT_06,11.144,11.299,11.462,11.698,443.13,445.22,449.42,455.34,3.1715,3.1615,3.2202,3.2322,Normal
COMP_01312,LOT_06,11.498,11.534,11.567,11.664,451.2,453.41,455.58,462.82,3.1591,3.1821,3.2188,3.2444,Normal
COMP_01313,LOT_06,11.556,11.639,11.706,11.893,454.37,449.25,451.63,452.84,3.132,3.1554,3.1947,3.2079,Normal
COMP_01314,LOT_06,11.42,11.491,11.602,11.757,426.02,422.78,433.95,439.81,3.2071,3.2051,3.2387,3.2663,Normal
COMP_01315,LOT_06,0.01,11.845,11.835,12.005,445.85,445.42,452.92,460.58,3.2108,3.2132,3.245,3.2675,Sensor_Glitch
COMP_01316,LOT_06,11.454,11.504,11.57,11.806,451.08,455.56,454.31,452.22,3.188,3.2088,3.2624,3.3138,Normal
COMP_01317,LOT_06,11.689,11.851,11.864,12.036,393.76,391.3,396.75,396.45,3.1992,3.1968,3.1957,3.2218,Normal
COMP_01318,LOT_06,11.464,11.604,11.799,12.007,429.28,432.04,434.89,439.9,3.1288,3.1471,3.1758,3.2047,Normal
COMP_01319,LOT_06,12.066,12.076,12.299,12.491,446.16,447.07,450.59,456.48,3.2046,3.2157,3.2654,3.2792,Normal
COMP_01320,LOT_06,12.092,12.11,12.287,12.313,553.42,558.81,563.6,570.55,3.2583,3.2621,3.2634,3.2936,Leakage_Only_Outlier
COMP_01321,LOT_06,11.149,11.27,11.324,11.43,455.58,459.2,462.65,463.22,3.1284,3.1418,3.2062,3.2361,Normal
COMP_01322,LOT_06,11.013,11.065,11.155,11.287,431.89,433.7,441.9,448.27,3.2001,3.2163,3.2559,3.3059,Normal
COMP_01323,LOT_06,11.415,11.402,11.696,11.867,430.25,433.9,442.35,448.98,3.2521,3.2602,3.317,3.373,Normal
COMP_01324,LOT_06,11.351,11.453,11.481,11.588,473.34,469.94,474.85,483.71,3.1448,3.1608,3.1744,3.2227,Normal
COMP_01325,LOT_06,11.383,11.509,11.544,11.631,532.7,532.36,541.8,547.0,3.1701,3.1821,3.2101,3.2608,Leakage_Only_Outlier
COMP_01326,LOT_06,11.252,11.344,11.56,11.707,436.82,437.14,443.72,443.35,3.2154,3.206,3.2324,3.2735,Normal
COMP_01327,LOT_06,13.699,13.839,13.945,14.026,524.95,528.74,530.55,534.57,3.2875,3.2831,3.2859,3.3068,Dynamic_Outlier
COMP_01328,LOT_06,11.074,11.088,11.182,11.272,461.7,463.51,467.97,475.49,3.1235,3.1362,3.1383,3.2052,Normal
COMP_01329,LOT_06,11.497,11.494,11.624,11.843,437.14,436.95,444.44,447.97,3.2067,3.2157,3.2594,3.3113,Normal
COMP_01330,LOT_06,12.158,12.265,12.24,12.433,436.62,433.84,443.01,450.45,3.2606,3.2549,3.3046,3.3382,Normal
COMP_01331,LOT_06,10.982,11.014,11.25,11.406,455.74,459.12,459.55,462.87,3.2648,3.2924,3.3054,3.3428,Normal
COMP_01332,LOT_06,11.224,11.215,11.429,11.402,452.05,453.59,458.5,463.19,3.1777,3.1575,3.1844,3.1694,Normal
COMP_01333,LOT_06,11.195,11.325,11.503,11.558,443.4,444.06,452.66,457.77,3.147,3.1597,3.2061,3.2586,Normal
COMP_01334,LOT_06,11.821,11.835,11.963,12.073,423.44,423.73,427.22,431.71,3.1929,3.2179,3.2729,3.3262,Normal
COMP_01335,LOT_06,11.66,11.762,11.904,12.062,453.73,456.03,458.39,459.11,3.1353,3.1674,3.1988,3.227,Normal
COMP_01336,LOT_06,11.249,11.331,11.315,11.484,445.71,448.46,449.2,456.33,3.1652,3.1692,3.2102,3.2557,Normal
COMP_01337,LOT_06,11.227,11.286,11.423,11.41,440.79,443.54,442.49,439.18,3.1889,3.1712,3.223,3.2525,Normal
COMP_01338,LOT_06,10.977,10.971,11.159,11.345,468.54,468.07,474.56,478.1,3.1304,3.1677,3.2224,3.2796,Normal
COMP_01339,LOT_06,11.195,21.713,11.355,11.516,451.18,449.85,451.58,453.46,3.1947,3.2128,3.2376,3.2966,Sensor_Glitch
COMP_01340,LOT_06,10.924,10.952,11.19,11.217,447.4,447.76,457.16,459.8,3.2551,3.2732,3.3226,3.3594,Normal
COMP_01341,LOT_06,11.418,11.458,11.761,11.983,430.4,436.53,440.88,444.16,3.2756,3.2731,3.3216,3.3254,Normal
COMP_01342,LOT_06,11.544,11.55,11.53,11.801,448.08,451.86,453.11,461.3,3.1786,3.197,3.219,3.2345,Normal
COMP_01343,LOT_06,11.586,11.659,11.754,11.939,435.06,441.15,443.66,449.13,3.2256,3.2455,3.2606,3.2864,Normal
COMP_01344,LOT_06,11.41,11.674,12.602,14.386,452.39,460.05,497.86,576.14,3.1335,3.1468,3.2409,3.3315,Drift_Anomaly
COMP_01345,LOT_06,10.964,10.935,11.027,11.144,469.39,474.1,474.61,479.81,3.1672,3.1454,3.1929,3.2,Normal
COMP_01346,LOT_06,11.569,11.585,11.638,11.686,447.24,448.29,453.94,457.52,3.2155,3.2395,3.2974,3.3228,Normal
COMP_01347,LOT_06,11.375,11.446,11.735,11.894,449.0,449.42,450.79,456.57,3.1678,3.1815,3.2453,3.2728,Normal
COMP_01348,LOT_06,11.52,11.599,11.648,11.831,480.07,482.91,488.1,496.78,3.2038,3.2262,3.2429,3.2755,Normal
COMP_01349,LOT_06,11.812,11.749,12.019,12.215,432.46,427.97,429.65,431.28,3.1302,3.1432,3.2059,3.2697,Normal
COMP_01350,LOT_06,11.927,11.98,11.968,12.121,482.46,483.75,491.27,491.37,3.1018,3.1197,3.1628,3.202,Normal
COMP_01351,LOT_06,8.49,8.497,8.696,8.772,352.25,352.85,360.22,359.71,3.1907,3.1879,3.2246,3.2542,Dynamic_Outlier
COMP_01352,LOT_06,11.416,11.505,11.679,11.919,434.94,433.85,440.37,442.47,3.2399,3.2338,3.2919,3.3236,Normal
COMP_01353,LOT_06,11.671,11.528,11.705,11.887,458.14,456.88,468.44,470.77,3.2967,3.2878,3.3294,3.3593,Normal
COMP_01354,LOT_06,11.842,11.849,12.144,12.182,443.01,443.75,450.75,454.91,3.1774,3.2075,3.2415,3.2779,Normal
COMP_01355,LOT_06,11.909,11.965,12.0,12.21,455.58,454.91,462.66,467.92,3.2336,3.2478,3.2868,3.3194,Normal
COMP_01356,LOT_06,11.38,11.476,11.579,11.711,470.11,468.13,469.03,468.0,3.1795,3.1777,3.2067,3.2221,Normal
COMP_01357,LOT_06,11.602,11.611,11.753,11.911,440.16,439.79,441.53,447.58,3.2163,3.2283,3.2791,3.3025,Normal
COMP_01358,LOT_06,11.865,11.884,11.94,12.207,426.95,426.05,434.79,438.94,3.2086,3.1979,3.2245,3.2435,Normal
COMP_01359,LOT_06,11.865,12.115,12.88,14.731,438.78,447.08,476.11,535.52,3.1027,3.1287,3.2147,3.3137,Drift_Anomaly
COMP_01360,LOT_06,11.619,11.51,11.653,11.646,461.76,462.42,464.94,470.1,3.2571,3.2545,3.2901,3.3223,Normal
COMP_01361,LOT_06,11.757,11.781,11.966,12.098,470.5,470.31,477.6,480.41,3.2143,3.2646,3.2637,3.2965,Normal
COMP_01362,LOT_06,11.836,11.873,11.922,12.098,447.16,450.8,455.78,459.76,3.582,3.5668,3.5977,3.6433,Timing_Outlier
COMP_01363,LOT_06,11.404,11.382,11.581,11.777,443.48,447.08,456.48,456.31,3.2291,3.212,3.2232,3.2354,Normal
COMP_01364,LOT_06,11.725,11.935,11.756,11.961,455.26,452.94,462.59,466.58,3.1745,3.1977,3.2748,3.3585,Normal
COMP_01365,LOT_06,11.811,12.06,12.019,12.075,468.97,465.07,471.07,479.84,3.0709,3.0739,3.1162,3.1718,Normal
COMP_01366,LOT_06,11.138,11.201,11.277,11.195,421.21,418.93,425.81,425.65,3.2495,3.2602,3.2899,3.2771,Normal
COMP_01367,LOT_06,11.211,11.265,11.408,11.597,456.82,458.51,467.73,471.02,3.1839,3.2064,3.2346,3.2779,Normal
COMP_01368,LOT_06,11.468,11.496,11.5,11.692,449.8,453.49,460.63,465.08,3.1376,3.1801,3.1753,3.1716,Normal
COMP_01369,LOT_06,23.962,11.711,11.888,12.085,457.89,462.13,469.53,473.57,3.2143,3.2084,3.2583,3.3212,Sensor_Glitch
COMP_01370,LOT_06,11.625,11.722,11.841,11.956,448.78,449.06,460.86,464.76,3.1487,3.1401,3.1801,3.168,Normal
COMP_01371,LOT_06,10.913,10.9,10.998,11.113,444.18,449.62,454.61,457.9,3.1252,3.1242,3.161,3.1725,Normal
COMP_01372,LOT_06,11.323,11.354,11.618,11.568,453.46,459.32,459.87,467.05,3.1691,3.176,3.1817,3.2403,Normal
COMP_01373,LOT_06,11.613,11.645,11.759,11.865,330.44,333.8,339.67,352.07,3.1674,3.1737,3.204,3.2639,Leakage_Only_Outlier
COMP_01374,LOT_06,11.231,11.302,11.423,11.487,429.61,430.26,431.2,437.48,3.1377,3.1605,3.2026,3.2206,Normal
COMP_01375,LOT_06,11.595,11.629,11.873,11.808,528.21,529.99,534.44,535.01,3.1418,3.1849,3.212,3.2271,Leakage_Only_Outlier
COMP_01376,LOT_06,11.628,11.763,11.824,11.899,457.5,456.92,464.38,466.66,3.2108,3.2183,3.2438,3.2762,Normal
COMP_01377,LOT_06,11.497,11.514,11.606,11.816,445.38,445.4,453.16,460.53,3.2391,3.2676,3.3023,3.3673,Normal
COMP_01378,LOT_06,11.25,11.42,11.546,11.62,467.5,472.77,471.78,470.91,3.102,3.1288,3.152,3.1776,Normal
COMP_01379,LOT_06,11.738,11.829,11.937,12.008,447.09,445.8,456.01,463.18,3.2109,3.2171,3.2775,3.3121,Normal
COMP_01380,LOT_06,13.551,13.549,13.775,13.935,501.07,503.99,509.18,513.89,3.1996,3.2122,3.2566,3.3298,Dynamic_Outlier
